OBJECTID,Timestamp_,Station,District,Latitude,Longitude,Freeway,Direction_of_Travel,Lane_Type,Station_Length,Samples,F__Observed,Total_Flow,Avg_Occupancy,Avg_Speed,Lane_N_Samples,Lane_N_Flow,Lane_N_Avg_Occ,Lane_N_Avg_Speed,Lane_N_Observed,x,y
3260,3/29/2020 0:00:00,411234,4,37.119107999999997,-121.626023000000004,101,N,OR,,20,100,8,0.001900000000000,,10,0,0.000000000000000,,1,622066.332700000144541,4108966.301100000739098
3261,3/29/2020 0:00:00,411390,4,37.698521000000000,-121.936184999999995,580,W,OR,,20,50,0,0.000000000000000,,10,,,,0,593789.261699999682605,4172895.370899999514222
3262,3/29/2020 0:00:00,411391,4,37.698506000000002,-121.936730999999995,580,W,OR,,20,50,6,0.001500000000000,,10,,,,0,593735.453399999998510,4172894.760099999606609
3263,3/29/2020 0:00:00,411447,4,38.362974000000001,-121.967110000000005,80,W,OR,,20,100,12,0.007600000000000,,10,3,0.002400000000000,,1,590236.696800000034273,4246608.155999999493361
3264,3/29/2020 0:00:00,411559,4,37.461830999999997,-122.143399000000002,101,S,FR,,20,0,,,,10,,,,0,575760.862399999983609,4146461.055800000205636
3265,3/29/2020 0:00:00,411575,4,37.483736999999998,-122.182036999999994,101,S,OR,,10,0,,,,10,,,,0,572317.486700000241399,4148868.392799999564886
3266,3/29/2020 0:00:00,411576,4,37.483992000000001,-122.182893000000007,101,S,FR,,20,0,,,,10,,,,0,572236.308500000275671,4148894.776100000366569
3267,3/29/2020 0:00:00,411577,4,37.482796999999998,-122.179563999999999,101,S,OR,,20,100,10,0.005200000000000,,10,2,0.002300000000000,,1,572539.675300000235438,4148761.972899999469519
3268,3/29/2020 0:00:00,411716,4,37.464813999999997,-121.904137000000006,680,N,ML,0.185000000000000,30,67,58,0.013200000000000,64.299999999999997,10,8,0.005200000000000,71.900000000000006,1,596911.168800000101328,4147012.130200000479817
3269,3/29/2020 0:00:00,411717,4,37.464937999999997,-121.904235000000000,680,N,FR,,10,100,1,0.001000000000000,,10,1,0.001000000000000,,1,596905.534799999557436,4147032.382500000298023
3270,3/29/2020 0:00:00,411718,4,37.465065000000003,-121.904340000000005,680,N,FR,,10,100,0,0.000000000000000,,10,0,0.000000000000000,,1,596894.739400000311434,4147032.256899999454618
3271,3/29/2020 0:00:00,411746,4,37.467388999999997,-121.906653000000006,680,S,OR,,20,100,4,0.001900000000000,,10,3,0.002700000000000,,1,596681.085799999535084,4147300.677999999374151
3272,3/29/2020 0:00:00,411754,4,37.464948999999997,-121.904685999999998,680,S,OR,,19,100,8,0.003900000000000,,10,1,0.001100000000000,,1,596867.751099999994040,4147031.942999999970198
3273,3/29/2020 0:00:00,411792,4,38.279834000000001,-122.043994999999995,80,E,ML,0.620000000000000,40,0,140,0.034800000000000,65.900000000000006,10,29,0.028500000000000,71.500000000000000,0,583613.409799999557436,4237304.760800000280142
3274,3/29/2020 0:00:00,411793,4,38.157473000000003,-122.212868999999998,80,E,ML,0.427000000000000,40,100,91,0.015600000000000,68.500000000000000,10,14,0.007700000000000,74.900000000000006,1,568957.422100000083447,4223580.152300000190735
3275,3/29/2020 0:00:00,411804,4,38.157541999999999,-122.213092000000003,80,W,ML,0.427000000000000,40,100,60,0.011300000000000,67.000000000000000,10,6,0.003400000000000,74.799999999999997,1,568946.727400000207126,4223580.061599999666214
3276,3/29/2020 0:00:00,411975,4,37.317497000000003,-121.937522000000001,280,N,FF,,20,50,6,0.001800000000000,,10,6,0.003500000000000,,1,594142.814799999818206,4130624.919099999591708
3277,3/29/2020 0:00:00,411976,4,37.317449000000003,-121.938974000000002,280,N,FF,,10,100,24,0.019700000000000,,10,24,0.019700000000000,,1,594018.424999999813735,4130623.521500000730157
3278,3/29/2020 0:00:00,412010,4,37.317151000000003,-121.940965000000006,280,S,FF,,10,100,6,0.005800000000000,,10,6,0.005800000000000,,1,593835.075600000098348,4130574.058299999684095
3279,3/29/2020 0:00:00,412011,4,37.317272000000003,-121.938605999999993,280,S,FF,,20,100,13,0.006600000000000,,10,6,0.005800000000000,,1,594045.694400000385940,4130603.510700000450015
3280,3/29/2020 0:00:00,412037,4,37.923627000000003,-122.360331000000002,580,E,OR,,10,0,,,,10,,,,0,556222.042299999855459,4197543.556500000879169
3281,3/29/2020 0:00:00,412038,4,37.922690000000003,-122.358502000000001,580,E,OR,,10,0,,,,10,,,,0,556378.354199999943376,4197436.273700000718236
3282,3/29/2020 0:00:00,412039,4,37.921725000000002,-122.348741000000004,580,E,OR,,10,100,6,0.005300000000000,,10,6,0.005300000000000,,1,557242.689199999906123,4197347.454399999231100
3283,3/29/2020 0:00:00,412040,4,37.921498000000000,-122.340436999999994,580,E,OR,,10,100,5,0.005300000000000,,10,5,0.005300000000000,,1,557972.547399999573827,4197311.951999999582767
3284,3/29/2020 0:00:00,412041,4,37.921720000000001,-122.349093999999994,580,E,FR,,10,100,1,0.001000000000000,,10,1,0.001000000000000,,1,557205.279600000008941,4197326.876099999994040
3285,3/29/2020 0:00:00,412042,4,37.693317000000000,-122.059713000000002,580,E,OR,,10,100,11,0.005100000000000,,10,11,0.005100000000000,,1,582898.919099999591708,4172203.214400000870228
3286,3/29/2020 0:00:00,412044,4,37.927101999999998,-122.375141999999997,580,E,OR,,10,0,,,,10,,,,0,554915.962700000032783,4197913.946399999782443
3287,3/29/2020 0:00:00,412064,4,37.922832999999997,-122.358283000000000,580,W,FR,,10,0,,,,10,,,,0,556399.672000000253320,4197456.737299999222159
3288,3/29/2020 0:00:00,412065,4,37.921945999999998,-122.347551999999993,580,W,OR,,10,100,4,0.005200000000000,,10,4,0.005200000000000,,1,557355.343500000424683,4197348.242200000211596
3289,3/29/2020 0:00:00,412066,4,37.921878000000000,-122.344983999999997,580,W,FR,,20,100,5,0.002000000000000,,10,4,0.003200000000000,,1,557575.287600000388920,4197349.784800000488758
3290,3/29/2020 0:00:00,412068,4,37.927276999999997,-122.375670000000000,580,W,FR,,10,0,,,,10,,,,0,554872.913800000213087,4197933.974799999967217
3291,3/29/2020 0:00:00,412069,4,37.921923000000000,-122.346086000000000,580,W,OR,,10,100,3,0.004000000000000,,10,3,0.004000000000000,,1,557478.726800000295043,4197349.106899999082088
3292,3/29/2020 0:00:00,412159,4,37.522069999999999,-122.332063000000005,92,E,FR,,10,100,0,0.000000000000000,,10,0,0.000000000000000,,1,559018.193300000391901,4153002.656899999827147
3293,3/29/2020 0:00:00,412160,4,37.524923999999999,-122.332130000000006,92,E,OR,,10,100,10,0.013200000000000,,10,10,0.013200000000000,,1,559015.981599999591708,4153314.148099999874830
3294,3/29/2020 0:00:00,412189,4,37.520707000000002,-122.331612000000007,92,W,OR,,10,100,0,0.000000000000000,,10,0,0.000000000000000,,1,559062.447200000286102,4152847.217800000682473
3295,3/29/2020 0:00:00,412190,4,37.524622999999998,-122.332362000000003,92,W,FR,,10,100,3,0.002900000000000,,10,3,0.002900000000000,,1,558999.946200000122190,4153293.718599999323487
3296,3/29/2020 0:00:00,412215,4,37.512822999999997,-122.254705000000001,101,N,OR,,10,100,6,0.005500000000000,,10,6,0.005500000000000,,1,565865.149799999780953,4152031.520999999716878
3297,3/29/2020 0:00:00,412216,4,37.512822999999997,-122.254705000000001,101,N,FR,,10,100,3,0.004200000000000,,10,3,0.004200000000000,,1,565865.149799999780953,4152031.520999999716878
3298,3/29/2020 0:00:00,412248,4,37.512813000000001,-122.254966999999994,101,S,OR,,10,100,11,0.004300000000000,,10,11,0.004300000000000,,1,565848.967500000260770,4152031.392799999564886
3299,3/29/2020 0:00:00,412249,4,37.513240000000003,-122.255458000000004,101,S,FR,,10,100,3,0.002800000000000,,10,3,0.002800000000000,,1,565810.833700000308454,4152078.494799999520183
3300,3/29/2020 0:00:00,412339,4,37.645426000000000,-122.093335999999994,92,E,FR,,10,100,3,0.002300000000000,,10,3,0.002300000000000,,1,579985.189199999906123,4166871.661499999463558
3301,3/29/2020 0:00:00,412392,4,38.164087000000002,-122.576370999999995,101,N,ML,0.700000000000000,20,100,33,0.014900000000000,62.299999999999997,10,8,0.005100000000000,71.099999999999994,1,537116.114199999719858,4224110.472799999639392
3302,3/29/2020 0:00:00,412393,4,38.164087000000002,-122.576370999999995,101,N,OR,,10,100,0,0.000000000000000,,10,0,0.000000000000000,,1,537116.114199999719858,4224110.472799999639392
3303,3/29/2020 0:00:00,412394,4,38.161994000000000,-122.573522999999994,101,N,FR,,10,0,,,,10,,,,0,537363.094700000248849,4223888.117399999871850
3304,3/29/2020 0:00:00,412395,4,38.272925000000001,-122.670912999999999,101,N,ML,2.635000000000000,39,100,40,0.007900000000000,69.000000000000000,10,4,0.002300000000000,74.799999999999997,1,528785.709900000132620,4236144.992300000041723
3305,3/29/2020 0:00:00,412396,4,38.273226000000001,-122.671316000000004,101,N,OR,,20,100,0,0.000000000000000,,10,0,0.000000000000000,,1,528748.169599999673665,4236192.265699999406934
3306,3/29/2020 0:00:00,412397,4,38.272010999999999,-122.669726999999995,101,N,FR,,10,100,4,0.004100000000000,,10,4,0.004100000000000,,1,528892.800800000317395,4236057.332699999213219
3307,3/29/2020 0:00:00,412398,4,38.271805000000001,-122.669466000000000,101,N,ML,2.555000000000000,29,100,37,0.009900000000000,66.000000000000000,10,4,0.002300000000000,71.900000000000006,1,528908.889999999664724,4236037.073000000789762
3308,3/29/2020 0:00:00,412399,4,38.271805000000001,-122.669466000000000,101,N,OR,,20,50,2,0.001500000000000,,10,,,,0,528908.889999999664724,4236037.073000000789762
3309,3/29/2020 0:00:00,412439,4,38.162778000000003,-122.574905000000001,101,S,ML,0.700000000000000,20,100,37,0.013400000000000,67.400000000000006,10,17,0.010300000000000,71.099999999999994,1,537239.711400000378489,4223975.591399999335408
3310,3/29/2020 0:00:00,412440,4,38.162368999999998,-122.574357000000006,101,S,OR,,10,100,1,0.000500000000000,,10,1,0.000500000000000,,1,537293.397900000214577,4223928.431299999356270
3311,3/29/2020 0:00:00,412441,4,38.164234999999998,-122.576791000000000,101,S,FR,,10,0,,,,10,,,,0,537073.247100000269711,4224130.594100000336766
3312,3/29/2020 0:00:00,412442,4,38.272374999999997,-122.670534000000004,101,S,OR,,19,50,1,0.000300000000000,,10,,,,0,528828.565299999900162,4236104.510500000789762
3313,3/29/2020 0:00:00,412443,4,38.271059000000001,-122.668844000000007,101,S,ML,0.195000000000000,40,75,77,0.016600000000000,65.799999999999997,10,11,0.007000000000000,74.700000000000003,1,528967.933100000023842,4235949.242900000885129
3314,3/29/2020 0:00:00,412444,4,38.271059000000001,-122.668844000000007,101,S,OR,,20,50,0,0.000000000000000,,10,,,,0,528967.933100000023842,4235949.242900000885129
3315,3/29/2020 0:00:00,412445,4,38.274348000000003,-122.673111000000006,101,S,FR,,20,100,14,0.007100000000000,,10,7,0.007000000000000,,1,528592.889800000004470,4236320.391100000590086
3316,3/29/2020 0:00:00,412446,4,38.272571999999997,-122.670792000000006,101,S,ML,0.220000000000000,30,100,51,0.011200000000000,68.099999999999994,10,12,0.007500000000000,71.799999999999997,1,528796.459800000302494,4236124.713300000876188
3317,3/29/2020 0:00:00,412637,4,37.645749000000002,-122.094354999999993,880,N,ML,0.120000000000000,40,0,146,0.033900000000000,64.000000000000000,10,30,0.026700000000000,69.700000000000003,0,579898.643500000238419,4166911.459899999201298
3318,3/29/2020 0:00:00,412638,4,37.645620999999998,-122.094268999999997,880,N,OR,,30,100,28,0.007000000000000,,10,6,0.004600000000000,,1,579898.839700000360608,4166891.144500000402331
3319,3/29/2020 0:00:00,412639,4,37.644474000000002,-122.093491999999998,880,N,FR,,10,100,9,0.006300000000000,,10,9,0.006300000000000,,1,579970.148000000044703,4166756.384999999776483
3320,3/29/2020 0:00:00,412640,4,37.644599999999997,-122.093580000000003,880,N,FR,,10,100,14,0.013200000000000,,10,14,0.013200000000000,,1,579969.886199999600649,4166783.472100000828505
3321,3/29/2020 0:00:00,412683,4,38.265290000000000,-122.056388999999996,80,E,ML,0.610000000000000,40,0,130,0.032600000000000,67.299999999999997,10,26,0.026000000000000,72.799999999999997,0,582546.214499999769032,4235675.000900000333786
3322,3/29/2020 0:00:00,412684,4,38.311971999999997,-122.032899000000000,80,E,ML,0.430000000000000,40,0,146,0.039100000000000,64.099999999999994,10,32,0.031500000000000,69.700000000000003,0,584547.673100000247359,4240883.994899999350309
3323,3/29/2020 0:00:00,412696,4,38.264189999999999,-122.057658000000004,80,W,ML,0.505000000000000,40,0,116,0.029200000000000,68.000000000000000,10,24,0.022800000000000,73.400000000000006,0,582435.257100000046194,4235558.725400000810623
3324,3/29/2020 0:00:00,412782,4,37.603509000000003,-122.381642999999997,101,N,OR,,10,100,8,0.007600000000000,,10,8,0.007600000000000,,1,554584.705099999904633,4162006.033900000154972
3325,3/29/2020 0:00:00,412783,4,37.483144000000003,-122.179850000000002,101,N,OR,,10,100,5,0.009400000000000,,10,5,0.009400000000000,,1,572512.339999999850988,4148802.367200000211596
3326,3/29/2020 0:00:00,412784,4,37.482799000000000,-122.179049000000006,101,N,FR,,10,100,9,0.011800000000000,,10,9,0.011800000000000,,1,572577.449300000444055,4148762.302200000733137
3327,3/29/2020 0:00:00,412785,4,37.603603000000000,-122.381782999999999,101,N,OR,,10,100,1,0.002200000000000,,10,1,0.002200000000000,,1,554568.408800000324845,4162026.242300000041723
3328,3/29/2020 0:00:00,412786,4,37.117279000000003,-121.624934999999994,101,N,FR,,10,100,6,0.002800000000000,,10,6,0.002800000000000,,1,622166.784500000067055,4108771.341099999845028
3329,3/29/2020 0:00:00,412787,4,37.515191999999999,-122.257368000000000,101,N,OR,,20,50,3,0.003200000000000,,10,,,,0,565625.671699999831617,4152300.506999999284744
3330,3/29/2020 0:00:00,412788,4,37.515298999999999,-122.257490000000004,101,N,OR,,20,100,8,0.002700000000000,,10,5,0.003400000000000,,1,565614.883799999952316,4152300.421800000593066
3331,3/29/2020 0:00:00,412789,4,37.483756999999997,-122.181501999999995,101,N,OR,,30,67,14,0.003700000000000,,10,,,,0,572360.656299999915063,4148868.767999999225140
3332,3/29/2020 0:00:00,412820,4,37.495989000000002,-122.232230000000001,101,S,OR,,30,100,6,0.002100000000000,,10,2,0.002700000000000,,1,567870.766200000420213,4150185.345599999651313
3333,3/29/2020 0:00:00,412821,4,37.496575000000000,-122.234285999999997,101,S,OR,,10,100,2,0.004300000000000,,10,2,0.004300000000000,,1,567681.379499999806285,4150251.522900000214577
3334,3/29/2020 0:00:00,412871,4,37.662585000000000,-122.465286000000006,280,N,OR,,10,0,,,,10,,,,0,547166.371000000275671,4168529.190700000151992
3335,3/29/2020 0:00:00,412872,4,37.671534000000001,-122.466694000000004,280,N,OR,,20,100,30,0.013600000000000,,10,13,0.012100000000000,,1,547031.626699999906123,4169503.575200000777841
3336,3/29/2020 0:00:00,412930,4,37.700650000000003,-121.797310999999993,580,E,ML,0.270000000000000,70,100,38,0.004000000000000,68.900000000000006,10,0,0.000000000000000,76.599999999999994,1,606022.203399999998510,4173287.183599999174476
3337,3/29/2020 0:00:00,412950,4,37.700896000000000,-121.797342000000000,580,W,ML,0.395000000000000,59,83,129,0.071900000000000,59.200000000000003,10,4,0.002200000000000,76.500000000000000,1,606021.855600000359118,4173314.271600000560284
3338,3/29/2020 0:00:00,413026,4,37.421232000000003,-121.914807999999994,880,N,ML,0.355000000000000,50,100,72,0.010800000000000,71.000000000000000,10,4,0.002300000000000,76.599999999999994,1,596022.256599999964237,4142166.229900000616908
3339,3/29/2020 0:00:00,413027,4,37.342210000000001,-121.926304999999999,880,N,OR,,10,100,0,0.000000000000000,,10,0,0.000000000000000,,1,595112.094299999997020,4133385.467000000178814
3340,3/29/2020 0:00:00,413028,4,37.342210000000001,-121.926304999999999,880,N,FR,,10,100,5,0.006900000000000,,10,5,0.006900000000000,,1,595112.094299999997020,4133385.467000000178814
3341,3/29/2020 0:00:00,413029,4,37.335022000000002,-121.935522000000006,880,N,OR,,10,100,8,0.010600000000000,,10,8,0.010600000000000,,1,594299.314600000157952,4132577.123999999836087
3342,3/29/2020 0:00:00,413030,4,37.335022000000002,-121.935522000000006,880,N,FR,,20,100,8,0.006600000000000,,10,0,0.000000000000000,,1,594299.314600000157952,4132577.123999999836087
3343,3/29/2020 0:00:00,413037,4,37.368668999999997,-121.901336000000001,880,S,OR,,20,100,3,0.002600000000000,,10,0,0.000000000000000,,1,597283.822100000455976,4136342.925499999895692
3344,3/29/2020 0:00:00,413038,4,37.368668999999997,-121.901336000000001,880,S,FR,,10,100,3,0.006200000000000,,10,3,0.006200000000000,,1,597283.822100000455976,4136342.925499999895692
3345,3/29/2020 0:00:00,413039,4,37.421182000000002,-121.915036000000001,880,S,OR,,20,50,2,0.000900000000000,,10,,,,0,596006.054200000129640,4142166.043500000610948
3346,3/29/2020 0:00:00,413040,4,37.421182000000002,-121.915036000000001,880,S,FR,,10,0,,,,10,,,,0,596006.054200000129640,4142166.043500000610948
3347,3/29/2020 0:00:00,413041,4,37.380274000000000,-121.904060999999999,880,S,OR,,30,100,10,0.001500000000000,,10,0,0.000000000000000,,1,597031.078399999998510,4137626.762399999424815
3348,3/29/2020 0:00:00,413042,4,37.380274000000000,-121.904060999999999,880,S,FR,,10,0,,,,10,,,,0,597031.078399999998510,4137626.762399999424815
3349,3/29/2020 0:00:00,413043,4,37.342956999999998,-121.925720999999996,880,S,OR,,10,100,1,0.000400000000000,,10,1,0.000400000000000,,1,595154.344800000078976,4133473.988900000229478
3350,3/29/2020 0:00:00,413044,4,37.342956999999998,-121.925720999999996,880,S,FR,,10,100,6,0.005500000000000,,10,6,0.005500000000000,,1,595154.344800000078976,4133473.988900000229478
3351,3/29/2020 0:00:00,413045,4,37.341275000000003,-121.927699000000004,880,S,OR,,10,100,5,0.005700000000000,,10,5,0.005700000000000,,1,594988.975399999879301,4133275.709599999710917
3352,3/29/2020 0:00:00,413046,4,37.334601999999997,-121.936288000000005,880,S,OR,,10,100,1,0.003300000000000,,10,1,0.003300000000000,,1,594229.481100000441074,4132535.702999999746680
3353,3/29/2020 0:00:00,413047,4,37.334601999999997,-121.936288000000005,880,S,FR,,10,100,7,0.011900000000000,,10,7,0.011900000000000,,1,594229.481100000441074,4132535.702999999746680
3354,3/29/2020 0:00:00,413048,4,37.334296000000002,-121.936706000000001,880,S,OR,,20,100,13,0.008200000000000,,10,6,0.006800000000000,,1,594192.165599999949336,4132487.876199999824166
3355,3/29/2020 0:00:00,413091,4,38.353171000000003,-121.979952999999995,80,E,ML,0.455000000000000,40,0,132,0.029400000000000,65.099999999999994,10,31,0.019400000000000,72.299999999999997,0,589123.834099999628961,4245484.931299999356270
3356,3/29/2020 0:00:00,413092,4,38.353076000000001,-121.980091999999999,80,E,OR,,20,0,,,,10,,,,0,589113.167899999767542,4245484.813500000163913
