2020-03-28 12:46:00.771339148,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70294204,-121.75561529999999,116,116,33,33,0.9599999785423279,False
2020-03-28 12:46:07.142697149,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70267383,-121.7492787,116,116,33,33,0.9599999785423279,False
2020-03-28 12:46:13.471662150,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70246608,-121.7429406,114,114,26,26,0.9700000286102295,False
2020-03-28 12:46:19.782561151,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70369599,-121.73674979999998,114,114,26,26,0.9700000286102295,False
2020-03-28 12:46:26.116103152,22,1104490000000.0,Arthur H Breed Fwy,M,S1100,0.38092367,37.70614773,-121.73090090000001,114,114,21,21,0.9599999785423279,False
2020-03-28 12:46:32.454522153,23,1104480000000.0,Davis St,M,S1200,0.008139719,37.72344816,-122.16271270000001,38,38,20,20,0.9599999785423279,False
2020-03-28 12:46:38.097097154,24,1104490000000.0,Castro Valley Fwy,M,S1100,0.028973618,37.689050200000004,-122.10536880000001,104,104,22,22,0.949999988079071,False
2020-03-28 12:46:42.589504155,24,1104490000000.0,Castro Valley Fwy,M,S1100,0.028973618,37.68842963,-122.1116777,101,101,49,49,0.949999988079071,False
2020-03-28 12:46:47.040964156,24,1104490000000.0,Castro Valley Fwy,M,S1100,0.028973618,37.68929632,-122.11794990000001,101,101,49,49,0.949999988079071,False
2020-03-28 12:46:51.476418157,24,1104490000000.0,Castro Valley Fwy,M,S1100,0.028973618,37.69027776,-122.1242158,101,101,49,49,0.949999988079071,False
2020-03-28 12:46:55.910135158,27,1104470000000.0,Isabel Ave,M,S1200,0.018570971999999998,37.64773499,-121.8042696,92,92,75,75,0.9599999785423279,False
2020-03-28 12:47:00.369336159,27,1104470000000.0,Isabel Ave,M,S1200,0.018570971999999998,37.64312829,-121.7999487,92,92,75,75,0.9599999785423279,False
2020-03-28 12:47:04.839322160,32,1104470000000.0,Grove Shafter Fwy,M,S1100,0.028139908999999998,37.79962215,-122.27847369999999,100,100,46,46,0.9599999785423279,False
2020-03-28 12:47:09.308968161,32,1104470000000.0,Grove Shafter Fwy,M,S1100,0.028139908999999998,37.80493516,-122.27930819999999,100,100,46,46,0.9599999785423279,False
2020-03-28 12:47:13.757095162,32,1104470000000.0,Grove Shafter Fwy,M,S1100,0.028139908999999998,37.81021925,-122.2758075,107,107,44,44,0.9700000286102295,False
2020-03-28 12:47:18.220300163,32,1104470000000.0,Grove Shafter Fwy,M,S1100,0.028139908999999998,37.81482786,-122.2714977,107,107,44,44,0.9700000286102295,False
2020-03-28 12:47:22.682029164,35,1105050000000.0,I- 680,I,S1100,0.400329615,38.03300107,-122.1167439,100,100,53,53,0.9599999785423279,False
2020-03-28 12:47:27.164666165,35,1105050000000.0,I- 680,I,S1100,0.400329615,38.02744924,-122.11466809999999,100,100,53,53,0.9599999785423279,False
2020-03-28 12:47:31.608566166,35,1105050000000.0,I- 680,I,S1100,0.400329615,38.02446959,-122.10911100000001,95,95,25,25,0.949999988079071,False
2020-03-28 12:47:36.718392167,35,1105050000000.0,I- 680,I,S1100,0.400329615,38.02191587,-122.103307,108,108,61,61,0.9399999976158142,False
2020-03-28 12:47:43.016941168,35,1105050000000.0,I- 680,I,S1100,0.400329615,38.01956421,-122.0974176,108,108,61,61,0.9399999976158142,False
2020-03-28 12:47:49.326567169,35,1105050000000.0,I- 680,I,S1100,0.400329615,38.01541969,-122.09267659999998,108,108,61,61,0.9399999976158142,False
2020-03-28 12:47:55.630290170,35,1105050000000.0,I- 680,I,S1100,0.400329615,38.01088734,-122.08824229999999,113,113,35,35,0.949999988079071,False
2020-03-28 12:48:01.936507171,35,1105050000000.0,I- 680,I,S1100,0.400329615,38.00655996,-122.08361210000001,113,113,35,35,0.949999988079071,False
2020-03-28 12:48:08.250226172,35,1105050000000.0,I- 680,I,S1100,0.400329615,38.00228519,-122.07892690000001,110,110,38,38,0.949999988079071,False
